enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_numeric,last_new_job_numeric,company_size_numeric,experience_group,city_development_group,training_hours_group,has_relevant_experience_binary,is_currently_enrolled,company_known_flag,education_rank,job_mobility_score,experience_to_training_ratio,city_experience_interaction,low_city_development_flag,high_training_flag,senior_experience_flag,unknown_company_info_flag
14234,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,NGO,1,14,0,19.0,1.0,300.0,Expert,High,Low,1,0,1,4,9.5,0.7,15.883999999999999,0,0,1,0
20271,city_99,0.915,Unknown,No relevent experience,Full time course,High School,Unknown,5,10-49,Pvt Ltd,1,72,0,5.0,1.0,30.0,Junior,Very High,High,0,1,1,2,2.5,12.0,4.575,0,0,0,0
32174,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,70,0,13.0,1.0,300.0,Senior,Very High,High,1,0,1,4,6.5,5.0,12.012,0,0,1,0
32213,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,1,90,0,21.0,1.0,75.0,Expert,Very High,Very High,1,0,1,4,10.5,4.090909090909091,19.32,0,0,1,0
13923,city_136,0.897,Male,Has relevent experience,no_enrollment,Unknown,Unknown,16,Unknown,Public Sector,3,166,1,16.0,3.0,300.0,Expert,Very High,Very High,1,0,0,0,4.0,9.764705882352942,14.352,0,1,1,1
11096,city_102,0.804,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,never,66,0,2.0,0.0,300.0,Fresher,High,High,0,0,0,1,2.0,22.0,1.608,0,0,0,1
26504,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,11,0,21.0,2.0,10000.0,Expert,Very High,Low,1,0,1,3,7.0,0.5,19.32,0,0,1,0
16777,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,47,0,12.0,5.0,300.0,Senior,High,Medium,1,0,1,3,2.0,3.6153846153846154,9.624,0,0,1,0
29627,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Unknown,Unknown,2,87,0,15.0,2.0,300.0,Senior,Very High,High,1,0,0,4,5.0,5.4375,13.89,0,0,1,1
13098,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,never,132,1,5.0,0.0,300.0,Junior,Medium,Very High,0,1,0,2,5.0,22.0,3.12,0,1,0,1
9350,city_102,0.804,Unknown,No relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,never,33,1,7.0,0.0,300.0,Mid,High,Medium,0,0,0,3,7.0,4.125,5.628,0,0,0,1
32206,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,2,43,0,2.0,2.0,75.0,Fresher,Medium,Medium,1,0,1,4,0.6666666666666666,14.333333333333334,1.248,0,0,0,0
3017,city_104,0.924,Male,No relevent experience,Full time course,Unknown,Unknown,8,Unknown,Unknown,never,17,1,8.0,0.0,300.0,Mid,Very High,Low,0,1,0,0,8.0,1.8888888888888888,7.392,0,0,0,1
13336,city_21,0.624,Unknown,No relevent experience,Full time course,Primary School,Unknown,2,Unknown,Unknown,Unknown,21,1,2.0,1.0,300.0,Fresher,Medium,Low,0,1,0,1,1.0,7.0,1.248,0,0,0,1
19623,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,13,50-99,Pvt Ltd,1,196,0,13.0,1.0,75.0,Senior,Very High,Very High,1,0,1,4,6.5,14.0,12.012,0,1,1,0
12410,city_159,0.843,Other,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,6,0,1.0,0.0,300.0,Fresher,High,Low,0,1,0,2,1.0,3.0,0.843,0,0,0,1
18964,city_77,0.83,Male,Has relevent experience,no_enrollment,High School,Unknown,6,Unknown,Unknown,2,56,0,6.0,2.0,300.0,Mid,High,High,1,0,0,2,2.0,8.0,4.9799999999999995,0,0,0,1
27251,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,7,0,9.0,1.0,75.0,Mid,Very High,Low,1,0,1,3,4.5,0.7,8.316,0,0,0,0
22919,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Early Stage Startup,4,10,0,10.0,4.0,5.0,Mid,Very High,Low,1,0,1,4,2.0,0.9090909090909091,8.96,0,0,1,0
15183,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,36,0,6.0,3.0,75.0,Mid,Very High,Medium,1,0,1,3,1.5,5.142857142857143,5.46,0,0,0,0
19142,city_100,0.887,Male,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,78,0,3.0,0.0,300.0,Junior,Very High,High,0,0,0,2,3.0,19.5,2.661,0,0,0,1
12382,city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,15,1000-4999,Public Sector,3,174,0,15.0,3.0,3000.0,Senior,Medium,Very High,0,1,1,4,3.75,10.875,9.36,0,1,1,0
17875,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,17,0,6.0,1.0,300.0,Mid,Very High,Low,0,1,0,3,3.0,2.4285714285714284,5.34,0,0,0,1
26912,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,138,1,3.0,0.0,300.0,Junior,Very High,Very High,0,1,0,3,3.0,34.5,2.7600000000000002,0,1,0,1
25992,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Public Sector,>4,19,0,18.0,5.0,75.0,Expert,Very High,Low,1,0,1,3,3.0,1.0,16.668,0,0,1,0
18198,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,116,0,19.0,1.0,75.0,Expert,Very High,Very High,1,0,1,3,9.5,5.8,17.29,0,1,1,0
7506,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,100-500,Pvt Ltd,>4,18,0,21.0,5.0,300.0,Expert,Very High,Low,1,0,1,2,3.5,0.8181818181818182,19.32,0,0,1,0
8436,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Funded Startup,1,68,0,7.0,1.0,300.0,Mid,High,High,1,0,1,4,3.5,8.5,5.558,0,0,0,0
21455,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,55,0,3.0,1.0,10000.0,Junior,Very High,High,1,0,1,3,1.5,13.75,2.778,0,0,0,0
28207,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,32,0,21.0,5.0,3000.0,Expert,Very High,Medium,1,0,1,3,3.5,1.4545454545454546,19.32,0,0,1,0
21811,city_16,0.91,Unknown,Has relevent experience,Part time course,Masters,STEM,18,<10,Pvt Ltd,2,145,0,18.0,2.0,5.0,Expert,Very High,Very High,1,1,1,4,6.0,7.631578947368421,16.38,0,1,1,0
17428,city_23,0.899,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,44,0,10.0,1.0,300.0,Mid,Very High,Medium,1,0,1,3,5.0,4.0,8.99,0,0,1,0
19875,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,88,1,13.0,5.0,10000.0,Senior,Medium,High,1,0,1,3,2.1666666666666665,6.285714285714286,8.112,0,0,1,0
29930,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,58,0,21.0,5.0,3000.0,Expert,Very High,High,1,0,1,3,3.5,2.6363636363636362,19.32,0,0,1,0
2704,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,4,67,0,11.0,4.0,3000.0,Senior,Very High,High,1,0,1,3,2.2,5.583333333333333,9.757,0,0,1,0
30234,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,>4,98,0,21.0,5.0,750.0,Expert,Very High,Very High,0,0,1,3,3.5,4.454545454545454,19.32,0,0,1,0
5314,city_141,0.763,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,74,1,2.0,0.0,300.0,Fresher,High,High,0,1,0,3,2.0,24.666666666666668,1.526,0,0,0,1
10875,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,88,0,9.0,5.0,75.0,Mid,Very High,High,1,0,1,4,1.5,8.8,8.19,0,0,0,0
28781,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,70,0,12.0,1.0,75.0,Senior,Medium,High,1,0,1,3,6.0,5.384615384615385,8.724,0,0,1,0
13196,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,31,0,15.0,5.0,75.0,Senior,High,Medium,1,0,1,3,2.5,1.9375,12.405,0,0,1,0
31427,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Funded Startup,3,174,0,16.0,3.0,5.0,Expert,Medium,Very High,1,0,1,3,4.0,10.235294117647058,11.808,0,1,1,0
7037,city_41,0.827,Male,Has relevent experience,Full time course,High School,Unknown,4,1000-4999,Pvt Ltd,1,64,0,4.0,1.0,3000.0,Junior,High,High,1,1,1,2,2.0,12.8,3.308,0,0,0,0
7368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Unknown,Unknown,1,39,1,21.0,1.0,300.0,Expert,Very High,Medium,1,0,0,3,10.5,1.7727272727272727,19.32,0,0,1,1
12099,city_76,0.698,Male,No relevent experience,Full time course,Masters,STEM,7,Unknown,Unknown,2,6,0,7.0,2.0,300.0,Mid,Medium,Low,0,1,0,4,2.3333333333333335,0.75,4.885999999999999,0,0,0,1
6096,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,132,0,21.0,4.0,750.0,Expert,Very High,Very High,1,0,1,3,4.2,6.0,19.446,0,1,1,0
30017,city_53,0.74,Male,Has relevent experience,Unknown,Graduate,STEM,2,Unknown,Unknown,2,78,1,2.0,2.0,300.0,Fresher,Medium,High,1,0,0,3,0.6666666666666666,26.0,1.48,0,0,0,1
32080,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,46,0,2.0,2.0,300.0,Fresher,Low,Medium,1,0,1,3,0.6666666666666666,15.333333333333334,1.1,1,0,0,0
7867,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Unknown,1,48,0,3.0,1.0,75.0,Junior,Medium,High,1,1,1,3,1.5,12.0,1.8719999999999999,0,0,0,0
26796,city_136,0.897,Male,Has relevent experience,no_enrollment,Unknown,Unknown,17,50-99,Early Stage Startup,3,58,0,17.0,3.0,75.0,Expert,Very High,High,1,0,1,0,4.25,3.2222222222222223,15.249,0,0,1,0
4694,city_98,0.949,Male,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Pvt Ltd,never,32,0,1.0,0.0,300.0,Fresher,Very High,Medium,0,0,0,2,1.0,16.0,0.949,0,0,0,1
10563,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,Pvt Ltd,2,12,0,3.0,2.0,300.0,Junior,High,Low,1,0,1,3,1.0,3.0,2.382,0,0,0,0
1592,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,48,0,21.0,5.0,7500.0,Expert,Very High,High,1,0,1,5,3.5,2.1818181818181817,19.32,0,0,1,0
11162,city_45,0.89,Male,No relevent experience,no_enrollment,High School,Unknown,4,<10,Pvt Ltd,1,39,0,4.0,1.0,5.0,Junior,Very High,Medium,0,0,1,2,2.0,7.8,3.56,0,0,0,0
18944,city_159,0.843,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,130,0,9.0,1.0,300.0,Mid,High,Very High,1,0,1,3,4.5,13.0,7.587,0,1,0,0
19614,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,never,36,1,0.5,0.0,10000.0,Fresher,Medium,Medium,1,0,1,3,0.5,24.0,0.312,0,0,0,0
1450,city_25,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,4,56,1,5.0,4.0,300.0,Junior,Medium,High,0,0,0,3,1.0,9.333333333333334,3.4899999999999998,0,0,0,1
11484,city_97,0.925,Male,Has relevent experience,no_enrollment,Primary School,Unknown,>20,Unknown,Unknown,2,111,0,21.0,2.0,300.0,Expert,Very High,Very High,1,0,0,1,7.0,5.045454545454546,19.425,0,1,1,1
32592,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,100,0,11.0,1.0,75.0,Senior,Very High,Very High,1,0,1,3,5.5,8.333333333333334,10.120000000000001,0,0,1,0
3417,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Unknown,Unknown,1,45,1,19.0,1.0,300.0,Expert,Medium,Medium,1,0,0,3,9.5,2.25,11.856,0,0,1,1
20574,city_79,0.698,Unknown,No relevent experience,no_enrollment,Masters,STEM,3,Unknown,Unknown,never,22,1,3.0,0.0,300.0,Junior,Medium,Low,0,0,0,4,3.0,5.5,2.094,0,0,0,1
11905,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,40,0,14.0,4.0,10000.0,Senior,Very High,Medium,1,0,1,4,2.8,2.6666666666666665,12.964,0,0,1,0
31365,city_21,0.624,Male,Has relevent experience,no_enrollment,High School,Unknown,11,Unknown,Unknown,never,82,1,11.0,0.0,300.0,Senior,Medium,High,1,0,0,2,11.0,6.833333333333333,6.864,0,0,1,1
31459,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,74,0,4.0,2.0,300.0,Junior,Very High,High,1,0,1,4,1.3333333333333333,14.8,3.64,0,0,0,0
32554,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,10-49,Public Sector,1,336,0,2.0,1.0,30.0,Fresher,Very High,Very High,0,1,1,3,1.0,112.0,1.84,0,1,0,0
10118,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,48,1,21.0,2.0,300.0,Expert,Very High,High,1,0,0,3,7.0,2.1818181818181817,19.32,0,0,1,1
17982,city_21,0.624,Unknown,No relevent experience,Unknown,Unknown,Unknown,16,Unknown,Unknown,never,40,1,16.0,0.0,300.0,Expert,Medium,Medium,0,0,0,0,16.0,2.3529411764705883,9.984,0,0,1,1
14838,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,133,0,16.0,1.0,75.0,Expert,Very High,Very High,1,0,1,3,8.0,7.823529411764706,14.784,0,1,1,0
31089,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,2,21,1,7.0,2.0,300.0,Mid,Very High,Low,1,1,0,3,2.3333333333333335,2.625,6.482,0,0,0,1
9873,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,4,180,0,21.0,4.0,3000.0,Expert,Very High,Very High,1,0,1,3,4.2,8.181818181818182,19.32,0,1,1,0
13798,city_71,0.884,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,147,0,5.0,1.0,300.0,Junior,Very High,Very High,0,1,0,3,2.5,24.5,4.42,0,1,0,1
19196,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,2,10000+,Public Sector,1,38,0,2.0,1.0,10000.0,Fresher,Very High,Medium,1,0,1,3,1.0,12.666666666666666,1.84,0,0,0,0
5389,city_40,0.776,Male,Has relevent experience,no_enrollment,High School,Unknown,1,10-49,Pvt Ltd,1,89,0,1.0,1.0,30.0,Fresher,High,Very High,1,0,1,2,0.5,44.5,0.776,0,0,0,0
28410,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,36,0,21.0,1.0,7500.0,Expert,Very High,Medium,1,0,1,3,10.5,1.6363636363636365,19.32,0,0,1,0
31092,city_21,0.624,Female,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,never,111,1,5.0,0.0,300.0,Junior,Medium,Very High,0,1,0,2,5.0,18.5,3.12,0,1,0,1
28739,city_16,0.91,Male,No relevent experience,Full time course,High School,Unknown,2,<10,Other,1,9,0,2.0,1.0,5.0,Fresher,Very High,Low,0,1,1,2,1.0,3.0,1.82,0,0,0,0
8082,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,Other,Unknown,50-99,Pvt Ltd,2,40,0,9.0,2.0,75.0,Mid,Very High,Medium,1,0,1,4,3.0,4.0,8.19,0,0,0,0
21286,city_21,0.624,Male,Has relevent experience,no_enrollment,High School,Unknown,12,Unknown,Unknown,2,135,0,12.0,2.0,300.0,Senior,Medium,Very High,1,0,0,2,4.0,10.384615384615385,7.4879999999999995,0,1,1,1
19373,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,NGO,1,35,0,2.0,1.0,75.0,Fresher,Very High,Medium,1,0,1,3,1.0,11.666666666666666,1.84,0,0,0,0
5791,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,30,0,21.0,1.0,7500.0,Expert,Very High,Medium,0,0,1,3,10.5,1.3636363636363635,19.718999999999998,0,0,1,0
19179,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,23,0,21.0,5.0,300.0,Expert,Very High,Low,1,0,0,4,3.5,1.0454545454545454,19.11,0,0,1,1
2030,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,26,0,15.0,1.0,300.0,Senior,Very High,Medium,1,0,1,4,7.5,1.625,12.99,0,0,1,0
17691,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,13,0,21.0,5.0,10000.0,Expert,Very High,Low,1,0,1,4,3.5,0.5909090909090909,19.446,0,0,1,0
11652,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,56,0,21.0,5.0,10000.0,Expert,Very High,High,1,0,1,5,3.5,2.5454545454545454,19.11,0,0,1,0
15405,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,51,0,10.0,2.0,3000.0,Mid,Very High,High,1,0,1,3,3.3333333333333335,4.636363636363637,9.1,0,0,1,0
11284,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,19,0,16.0,1.0,10000.0,Expert,Very High,Low,1,0,1,4,8.0,1.1176470588235294,14.816,0,0,1,0
30923,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,11,0,21.0,5.0,75.0,Expert,Very High,Low,1,0,1,3,3.5,0.5,19.32,0,0,1,0
811,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,9,1,7.0,1.0,300.0,Mid,Very High,Low,1,0,1,3,3.5,1.125,6.44,0,0,0,0
17959,city_173,0.878,Male,No relevent experience,Full time course,Masters,STEM,9,Unknown,Unknown,1,50,0,9.0,1.0,300.0,Mid,Very High,High,0,1,0,4,4.5,5.0,7.902,0,0,0,1
21857,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,53,0,16.0,2.0,300.0,Expert,Very High,High,1,0,1,4,5.333333333333333,3.1176470588235294,14.72,0,0,1,0
1127,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,never,8,1,5.0,0.0,7500.0,Junior,Medium,Low,1,0,1,3,5.0,1.3333333333333333,3.4549999999999996,0,0,0,0
16063,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,192,0,7.0,3.0,7500.0,Mid,Very High,Very High,1,0,1,3,1.75,24.0,6.44,0,1,0,0
14971,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Unknown,never,4,0,16.0,0.0,75.0,Expert,Very High,Low,1,0,1,4,16.0,0.23529411764705882,14.56,0,0,1,0
29903,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,51,0,5.0,2.0,7500.0,Junior,Very High,High,1,0,1,3,1.6666666666666667,8.5,4.6000000000000005,0,0,0,0
9077,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,29,0,7.0,1.0,300.0,Mid,Very High,Medium,1,1,1,3,3.5,3.625,6.482,0,0,0,0
11965,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,NGO,1,31,0,5.0,1.0,10000.0,Junior,Very High,Medium,1,0,1,4,2.5,5.166666666666667,4.485,0,0,0,0
12078,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,4,130,0,21.0,4.0,300.0,Expert,Very High,Very High,1,0,0,4,4.2,5.909090909090909,18.438,0,1,1,1
31974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,162,0,21.0,1.0,300.0,Expert,Very High,Very High,1,0,1,3,10.5,7.363636363636363,19.32,0,1,1,0
4048,city_114,0.926,Male,Has relevent experience,Part time course,High School,Unknown,18,100-500,Pvt Ltd,1,13,0,18.0,1.0,300.0,Expert,Very High,Low,1,1,1,2,9.0,0.6842105263157895,16.668,0,0,1,0
32874,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86,0,19.0,5.0,10000.0,Expert,Very High,High,1,0,1,3,3.1666666666666665,4.3,17.29,0,0,1,0
13839,city_71,0.884,Unknown,No relevent experience,no_enrollment,Masters,STEM,1,Unknown,Unknown,1,45,1,1.0,1.0,300.0,Fresher,Very High,Medium,0,0,0,4,0.5,22.5,0.884,0,0,0,1
4303,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,43,0,21.0,5.0,3000.0,Expert,Very High,Medium,1,0,1,4,3.5,1.9545454545454546,19.32,0,0,1,0
16721,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,never,13,0,16.0,0.0,300.0,Expert,Very High,Low,1,0,0,3,16.0,0.7647058823529411,14.56,0,0,1,1
27828,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,30,0,4.0,2.0,75.0,Junior,Medium,Medium,1,0,1,3,1.3333333333333333,6.0,2.496,0,0,0,0
13474,city_21,0.624,Male,Has relevent experience,Unknown,Masters,STEM,14,1000-4999,Pvt Ltd,4,56,1,14.0,4.0,3000.0,Senior,Medium,High,1,0,1,4,2.8,3.7333333333333334,8.736,0,0,1,0
20757,city_114,0.926,Unknown,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,8,1,5.0,1.0,10000.0,Junior,Very High,Low,0,1,1,3,2.5,1.3333333333333333,4.63,0,0,0,0
20534,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,4,26,0,17.0,4.0,75.0,Expert,Very High,Medium,1,0,1,4,3.4,1.4444444444444444,15.742,0,0,1,0
24949,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,1,0,9.0,1.0,300.0,Mid,Medium,Low,1,0,1,3,4.5,0.1,5.994000000000001,0,0,0,0
13770,city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,25,0,2.0,1.0,300.0,Fresher,Low,Medium,1,0,1,3,1.0,8.333333333333334,1.11,1,0,0,0
4275,city_71,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10-49,Pvt Ltd,>4,218,0,21.0,5.0,30.0,Expert,Very High,Very High,1,1,1,3,3.5,9.909090909090908,18.564,0,1,1,0
8195,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,84,0,2.0,1.0,75.0,Fresher,Very High,High,1,0,1,3,1.0,28.0,1.82,0,0,0,0
3537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,98,0,6.0,1.0,300.0,Mid,Very High,Very High,1,0,1,4,3.0,14.0,5.382,0,0,0,0
14537,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10-49,Early Stage Startup,1,32,0,1.0,1.0,30.0,Fresher,Medium,Medium,1,0,1,3,0.5,16.0,0.698,0,0,0,0
7316,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,1,30,1,8.0,1.0,300.0,Mid,High,Medium,1,1,0,3,4.0,3.3333333333333335,6.416,0,0,0,1
2617,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,28,0,2.0,1.0,300.0,Fresher,Very High,Medium,0,1,1,3,1.0,9.333333333333334,1.82,0,0,0,0
14145,city_162,0.767,Male,No relevent experience,no_enrollment,High School,Unknown,7,Unknown,Unknown,never,116,0,7.0,0.0,300.0,Mid,High,Very High,0,0,0,2,7.0,14.5,5.369,0,1,0,1
11777,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,34,1,3.0,0.0,300.0,Junior,Very High,Medium,0,1,0,3,3.0,8.5,2.73,0,0,0,1
10043,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,12,50-99,Pvt Ltd,>4,314,0,12.0,5.0,75.0,Senior,Very High,Very High,1,0,1,2,2.0,24.153846153846153,11.112,0,1,1,0
11960,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,7,Unknown,Pvt Ltd,1,24,1,7.0,1.0,300.0,Mid,Medium,Medium,0,1,0,4,3.5,3.0,4.885999999999999,0,0,0,1
19633,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,5,100-500,Unknown,Unknown,28,1,5.0,1.0,300.0,Junior,Medium,Medium,1,1,1,4,2.5,4.666666666666667,3.12,0,0,0,0
4341,city_101,0.558,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,10-49,Public Sector,2,51,1,6.0,2.0,30.0,Mid,Low,High,1,1,1,3,2.0,7.285714285714286,3.3480000000000003,1,0,0,0
20974,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,2,24,0,3.0,2.0,75.0,Junior,Very High,Medium,0,0,1,3,1.0,6.0,2.7600000000000002,0,0,0,0
